Date,Temp High,Temp Low,Precipitation,Year
2017-9-30,79.94,63.34,0.0,2017
2017-10-1,77.33,64.5,0.0,2017
2017-10-2,76.93,61.51,0.0,2017
2017-10-3,72.94,61.2,0.001,2017
2017-10-4,79.84,57.53,0.0,2017
2017-10-5,84.44,57.93,0.0,2017
2017-10-6,93.38,60.27,0.0,2017
2017-10-7,95.68,64.18,0.0,2017
2017-10-8,79.13,62.55,0.0,2017
2017-10-9,84.53,62.43,0.0,2017
2017-10-10,85.26,60.31,0.0,2017
2017-10-11,77.46,59.17,0.0,2017
2017-10-12,76.17,60.15,0.0,2017
2017-10-13,77.71,57.71,0.0,2017
2017-10-14,86.9,58.23,0.001,2017
2017-10-15,94.95,64.35,0.0,2017
2017-10-16,95.96,66.5,0.0,2017
2017-10-17,92.71,67.94,0.0,2017
2017-10-18,85.33,66.86,0.0,2017
2017-10-19,75.92,63.84,0.0,2017
2017-10-20,72.14,62.86,0.0065,2017
2017-10-21,77.86,58.29,0.0,2017
2017-10-22,92.78,64.08,0.0,2017
2017-10-23,102.22,70.54,0.0,2017
2017-10-24,102.99,79.45,0.0,2017
2017-10-25,99.32,74.34,0.0,2017
2017-10-26,91.96,66.11,0.0,2017
2017-10-27,86.59,62.95,0.0,2017
2017-10-28,81.67,61.58,0.0,2017
2017-10-29,73.02,61.06,0.0,2017
2017-10-30,68.54,62.96,0.0025,2017
2017-10-31,67.97,62.03,0.018000000000000002,2017
2017-11-1,70.53,62.48,0.0,2017
2017-11-2,65.45,60.58,0.025,2017
2017-11-3,69.09,58.54,0.0,2017
2017-11-4,71.64,55.7,0.0,2017
2017-11-5,69.73,58.77,0.0235,2017
2017-11-6,71.51,57.75,0.0,2017
2017-11-7,75.3,58.81,0.0,2017
2017-11-8,76.02,56.72,0.0,2017
2017-11-9,71.37,59.62,0.0,2017
2017-11-10,69.73,57.01,0.0,2017
2017-11-11,71.97,53.25,0.0,2017
2017-11-12,69.33,55.65,0.0,2017
2017-11-13,74.04,53.0,0.0,2017
2017-11-14,78.11,54.96,0.0,2017
2017-11-15,78.67,58.65,0.0,2017
2017-11-16,77.92,60.27,0.0,2017
2017-11-17,72.58,60.13,0.006,2017
2017-11-18,76.91,55.23,0.0015,2017
2017-11-19,76.21,55.17,0.0,2017
2017-11-20,74.8,52.74,0.0,2017
2017-11-21,86.4,60.33,0.0,2017
2017-11-22,94.48,65.81,0.0,2017
2017-11-23,92.17,67.05,0.0,2017
2017-11-24,85.18,60.66,0.0,2017
2017-11-25,83.46,60.3,0.0,2017
2017-11-26,72.71,57.41,0.0,2017
2017-11-27,66.45,54.97,0.031,2017
2017-11-28,75.77,50.25,0.0,2017
2017-11-29,74.61,53.07,0.0,2017
2017-11-30,74.73,52.16,0.0015,2017
2017-12-1,74.24,53.77,0.0,2017
2017-12-2,76.24,52.83,0.0,2017
2017-12-3,69.03,52.03,0.0,2017
2017-12-4,70.27,51.85,0.0,2017
2017-12-5,69.7,54.88,0.0,2017
2017-12-6,75.98,50.65,0.0,2017
2017-12-7,78.14,57.36,0.0,2017
2017-12-8,78.34,55.11,0.0,2017
2017-12-9,83.22,56.58,0.0,2017
2017-12-10,81.59,58.17,0.0,2017
2017-12-11,80.67,59.06,0.0,2017
2017-12-12,82.07,55.27,0.0,2017
2017-12-13,81.44,54.27,0.0,2017
2017-12-14,77.04,50.52,0.0,2017
2017-12-15,80.54,54.66,0.0,2017
2017-12-16,66.84,53.34,0.0,2017
2017-12-17,70.75,53.06,0.0,2017
2017-12-18,71.2,50.55,0.0,2017
2017-12-19,68.24,48.32,0.0,2017
2017-12-20,59.71,46.99,0.0075,2017
2017-12-21,62.06,45.32,0.0,2017
2017-12-22,65.36,42.67,0.0,2017
2017-12-23,66.97,47.12,0.0,2017
2017-12-24,73.82,48.91,0.0,2017
2017-12-25,68.85,47.03,0.0,2017
2017-12-26,67.76,48.67,0.0,2017
2017-12-27,77.17,49.41,0.001,2017
2017-12-28,80.9,50.8,0.0,2017
2017-12-29,82.56,53.53,0.0,2017
2017-12-30,74.25,51.44,0.0015,2017
2017-12-31,68.26,51.74,0.0,2017
2018-1-1,71.5,49.5,0.0,2018
2018-1-2,77.53,54.88,0.0,2018
2018-1-3,74.21,56.89,0.0,2018
2018-1-4,75.29,55.5,0.0,2018
2018-1-5,72.61,55.68,0.0,2018
2018-1-6,68.73,58.53,0.0,2018
2018-1-7,72.22,56.44,0.0,2018
2018-1-8,66.2,60.68,0.4495,2018
2018-1-9,61.44,51.51,0.7815,2018
2018-1-10,63.78,49.67,0.0435,2018
2018-1-11,70.08,50.01,0.0055,2018
2018-1-12,73.56,52.45,0.0015,2018
2018-1-13,83.72,57.76,0.0,2018
2018-1-14,81.64,59.63,0.0,2018
2018-1-15,71.17,52.68,0.0,2018
2018-1-16,70.38,53.9,0.0,2018
2018-1-17,77.69,54.94,0.0,2018
2018-1-18,74.67,56.32,0.0,2018
2018-1-19,62.58,53.71,0.0215,2018
2018-1-20,61.89,50.55,0.001,2018
2018-1-21,63.38,43.88,0.0,2018
2018-1-22,67.98,46.47,0.0,2018
2018-1-23,74.56,49.74,0.0,2018
2018-1-24,74.98,52.16,0.0,2018
2018-1-25,61.84,48.6,0.0,2018
2018-1-26,66.07,45.89,0.0,2018
2018-1-27,73.83,49.57,0.0,2018
2018-1-28,83.71,57.06,0.0,2018
2018-1-29,86.12,64.24,0.0,2018
2018-1-30,81.0,60.3,0.0,2018
2018-1-31,78.94,55.73,0.0,2018
2018-2-1,80.22,55.12,0.0,2018
2018-2-2,82.66,55.85,0.0,2018
2018-2-3,80.77,55.06,0.0,2018
2018-2-4,81.35,54.63,0.0,2018
2018-2-5,76.82,55.7,0.0,2018
2018-2-6,73.49,54.47,0.0,2018
2018-2-7,82.59,53.93,0.0,2018
2018-2-8,83.0,55.51,0.0,2018
2018-2-9,73.55,55.99,0.0,2018
2018-2-10,64.73,55.77,0.0,2018
2018-2-11,70.83,51.53,0.0,2018
2018-2-12,61.51,51.38,0.05,2018
2018-2-13,64.6,49.17,0.037000000000000005,2018
2018-2-14,67.25,54.5,0.0075,2018
2018-2-15,70.59,52.14,0.0,2018
2018-2-16,73.85,53.55,0.0,2018
2018-2-17,74.65,51.18,0.0,2018
2018-2-18,66.9,50.16,0.0,2018
2018-2-19,56.17,47.03,0.0025,2018
2018-2-20,59.16,40.2,0.0,2018
2018-2-21,59.02,43.97,0.0,2018
2018-2-22,59.05,42.92,0.0,2018
2018-2-23,57.83,44.86,0.005,2018
2018-2-24,61.77,41.26,0.0,2018
2018-2-25,68.25,44.32,0.0,2018
2018-2-26,64.25,45.53,0.2955,2018
2018-2-27,53.64,43.48,0.3045,2018
2018-2-28,60.51,40.47,0.0,2018
2018-3-1,61.59,45.93,0.003,2018
2018-3-2,56.98,51.36,0.29100000000000004,2018
2018-3-3,58.99,48.3,0.129,2018
2018-3-4,61.66,42.25,0.0,2018
2018-3-5,72.1,47.37,0.0,2018
2018-3-6,77.36,52.5,0.0,2018
2018-3-7,71.61,53.3,0.0,2018
2018-3-8,74.49,52.03,0.0,2018
2018-3-9,69.77,53.71,0.0,2018
2018-3-10,60.1,56.56,0.418,2018
2018-3-11,66.74,56.45,0.275,2018
2018-3-12,71.25,57.01,0.002,2018
2018-3-13,67.47,58.32,0.11199999999999999,2018
2018-3-14,63.52,54.17,0.205,2018
2018-3-15,63.84,52.16,0.46,2018
2018-3-16,59.24,50.05,0.18899999999999997,2018
2018-3-17,59.98,50.47,0.1185,2018
2018-3-18,62.25,45.11,0.0,2018
2018-3-19,72.52,48.94,0.0,2018
2018-3-20,71.0,55.35,0.019,2018
2018-3-21,64.66,56.77,0.42200000000000004,2018
2018-3-22,62.42,56.6,0.517,2018
2018-3-23,67.33,55.63,0.0915,2018
2018-3-24,63.96,52.1,0.0,2018
2018-3-25,62.38,50.2,0.0,2018
2018-3-26,68.83,49.51,0.0,2018
2018-3-27,75.04,51.98,0.0,2018
2018-3-28,75.22,52.23,0.0,2018
2018-3-29,75.54,53.79,0.0,2018
2018-3-30,78.81,54.46,0.0,2018
2018-3-31,73.64,54.6,0.0,2018
2018-4-1,68.66,55.54,0.0,2018
2018-4-2,67.15,56.48,0.0,2018
2018-4-3,70.7,55.83,0.0,2018
2018-4-4,69.51,54.39,0.0,2018
2018-4-5,69.31,56.08,0.0,2018
2018-4-6,70.48,54.63,0.0,2018
2018-4-7,71.41,57.71,0.0,2018
2018-4-8,75.75,56.23,0.0,2018
2018-4-9,93.61,58.19,0.0,2018
2018-4-10,88.92,61.98,0.0,2018
2018-4-11,78.28,59.4,0.0,2018
2018-4-12,68.63,54.02,0.0,2018
2018-4-13,78.27,53.98,0.0,2018
2018-4-14,84.5,57.8,0.0,2018
2018-4-15,77.5,55.85,0.0,2018
2018-4-16,63.99,52.44,0.0,2018
2018-4-17,69.43,49.01,0.0,2018
2018-4-18,71.2,51.93,0.0,2018
2018-4-19,62.44,50.27,0.0505,2018
2018-4-20,72.93,51.57,0.0,2018
2018-4-21,84.07,53.98,0.0,2018
2018-4-22,82.61,57.76,0.0,2018
2018-4-23,78.56,57.47,0.0,2018
2018-4-24,73.75,54.63,0.0,2018
2018-4-25,74.34,55.24,0.0,2018
2018-4-26,71.79,54.69,0.0,2018
2018-4-27,69.98,55.25,0.0,2018
2018-4-28,70.52,53.23,0.0,2018
2018-4-29,68.45,54.15,0.0,2018
2018-4-30,64.35,55.67,0.0,2018
2018-5-1,58.84,54.47,0.012,2018
2018-5-2,62.48,53.04,0.0185,2018
2018-5-3,72.66,52.2,0.0,2018
2018-5-4,88.17,56.83,0.0,2018
2018-5-5,88.54,61.9,0.0,2018
2018-5-6,81.37,61.29,0.0,2018
2018-5-7,78.37,56.78,0.0,2018
2018-5-8,79.09,58.06,0.0,2018
2018-5-9,77.74,59.32,0.0,2018
2018-5-10,74.97,59.78,0.0,2018
2018-5-11,62.93,58.99,0.0135,2018
2018-5-12,64.65,56.82,0.03,2018
2018-5-13,69.18,58.17,0.0285,2018
2018-5-14,69.04,54.83,0.0,2018
2018-5-15,70.8,54.64,0.0,2018
2018-5-16,72.56,53.88,0.0,2018
2018-5-17,70.81,54.45,0.0,2018
2018-5-18,68.89,58.62,0.0,2018
2018-5-19,67.78,58.45,0.0,2018
2018-5-20,68.44,60.11,0.0,2018
2018-5-21,63.41,59.4,0.025,2018
2018-5-22,66.07,58.76,0.0025,2018
2018-5-23,69.4,59.25,0.0,2018
2018-5-24,65.35,58.66,0.0085,2018
2018-5-25,68.0,57.59,0.002,2018
2018-5-26,68.2,56.45,0.0,2018
2018-5-27,73.21,57.56,0.0,2018
2018-5-28,76.75,57.82,0.0,2018
2018-5-29,74.59,60.2,0.0,2018
2018-5-30,68.32,59.7,0.0145,2018
2018-5-31,71.04,61.23,0.006,2018
2018-6-1,75.55,57.16,0.0,2018
2018-6-2,80.92,60.52,0.0,2018
2018-6-3,82.98,61.46,0.0,2018
2018-6-4,78.37,61.09,0.0,2018
2018-6-5,74.3,61.92,0.0,2018
2018-6-6,74.8,62.16,0.0,2018
2018-6-7,77.73,59.56,0.0,2018
2018-6-8,84.45,61.05,0.0,2018
2018-6-9,81.24,63.72,0.0,2018
2018-6-10,80.16,62.68,0.0,2018
2018-6-11,86.11,64.22,0.0,2018
2018-6-12,84.52,65.7,0.0,2018
2018-6-13,84.86,63.71,0.0,2018
2018-6-14,89.81,63.39,0.0,2018
2018-6-15,81.67,64.21,0.0,2018
2018-6-16,69.08,61.87,0.0,2018
2018-6-17,67.32,60.61,0.0015,2018
2018-6-18,72.78,60.17,0.0,2018
2018-6-19,78.78,59.52,0.0,2018
2018-6-20,82.75,61.75,0.0,2018
2018-6-21,81.39,63.9,0.0,2018
2018-6-22,82.27,64.44,0.0,2018
2018-6-23,73.08,63.84,0.0,2018
2018-6-24,77.01,63.06,0.0,2018
2018-6-25,80.35,62.83,0.0,2018
2018-6-26,82.14,62.9,0.0,2018
2018-6-27,82.43,63.32,0.0,2018
2018-6-28,78.76,62.9,0.0,2018
2018-6-29,76.18,64.1,0.0,2018
2018-6-30,78.3,64.36,0.0,2018
2018-7-1,80.38,63.57,0.0,2018
2018-7-2,80.0,64.41,0.0,2018
2018-7-3,77.85,64.34,0.0,2018
2018-7-4,82.08,64.17,0.0,2018
2018-7-5,93.41,63.71,0.0,2018
2018-7-6,111.37,73.35,0.0,2018
2018-7-7,101.11,79.58,0.0,2018
2018-7-8,95.28,78.93,0.0,2018
2018-7-9,93.97,75.03,0.0,2018
2018-7-10,88.79,74.29,0.0,2018
2018-7-11,89.18,71.15,0.0,2018
2018-7-12,89.01,71.98,0.0,2018
2018-7-13,87.15,70.62,0.0,2018
2018-7-14,89.18,69.69,0.0,2018
2018-7-15,88.0,70.16,0.0,2018
2018-7-16,86.14,69.62,0.0,2018
2018-7-17,85.3,68.66,0.0,2018
2018-7-18,86.76,69.6,0.0,2018
2018-7-19,86.9,70.29,0.0,2018
2018-7-20,84.73,69.61,0.0,2018
2018-7-21,85.51,68.25,0.0,2018
2018-7-22,90.47,68.96,0.0,2018
2018-7-23,95.44,73.17,0.0,2018
2018-7-24,96.62,73.25,0.0,2018
2018-7-25,94.37,73.46,0.0,2018
2018-7-26,87.35,72.26,0.0,2018
2018-7-27,92.14,70.3,0.0,2018
2018-7-28,87.09,69.92,0.0,2018
2018-7-29,93.15,69.99,0.0,2018
2018-7-30,91.44,73.39,0.0,2018
2018-7-31,92.78,71.98,0.0,2018
2018-8-1,92.74,73.04,0.0,2018
2018-8-2,90.02,73.21,0.0,2018
2018-8-3,90.94,71.16,0.0,2018
2018-8-4,89.82,70.15,0.0,2018
2018-8-5,90.01,70.31,0.0,2018
2018-8-6,96.54,70.83,0.0,2018
2018-8-7,97.47,73.62,0.0,2018
2018-8-8,94.66,73.47,0.0,2018
2018-8-9,96.49,73.62,0.0,2018
2018-8-10,91.76,75.38,0.0,2018
2018-8-11,89.44,72.96,0.0,2018
2018-8-12,87.55,71.19,0.0,2018
2018-8-13,85.72,69.06,0.0,2018
2018-8-14,84.48,67.73,0.0,2018
2018-8-15,85.88,69.37,0.0,2018
2018-8-16,86.37,70.56,0.0,2018
2018-8-17,87.61,72.2,0.0,2018
2018-8-18,87.68,71.17,0.0,2018
2018-8-19,87.57,70.07,0.0,2018
2018-8-20,84.39,70.53,0.0,2018
2018-8-21,85.0,71.06,0.0,2018
2018-8-22,86.44,70.6,0.0,2018
2018-8-23,86.2,68.37,0.0,2018
2018-8-24,82.76,67.49,0.0,2018
2018-8-25,82.25,66.19,0.0,2018
2018-8-26,82.92,67.24,0.0,2018
2018-8-27,81.24,66.08,0.0,2018
2018-8-28,81.74,64.72,0.0,2018
2018-8-29,86.73,66.86,0.0,2018
2018-8-30,88.09,66.3,0.0,2018
2018-8-31,86.04,66.08,0.0,2018
2018-9-1,81.19,67.14,0.0,2018
2018-9-2,79.91,68.07,0.0,2018
2018-9-3,81.38,68.36,0.0,2018
2018-9-4,79.28,68.13,0.0,2018
2018-9-5,79.88,67.27,0.0,2018
2018-9-6,80.81,65.99,0.0,2018
2018-9-7,87.9,65.53,0.0,2018
2018-9-8,91.87,67.89,0.0,2018
2018-9-9,90.84,68.21,0.0,2018
2018-9-10,84.99,66.21,0.0,2018
2018-9-11,81.67,66.0,0.0,2018
2018-9-12,82.23,66.14,0.0,2018
2018-9-13,86.82,64.99,0.0,2018
2018-9-14,92.96,66.66,0.0,2018
2018-9-15,87.34,66.27,0.0,2018
2018-9-16,87.86,66.17,0.0,2018
2018-9-17,87.4,65.08,0.0,2018
2018-9-18,85.75,63.76,0.0,2018
2018-9-19,82.98,62.46,0.0,2018
2018-9-20,83.15,63.71,0.0,2018
2018-9-21,83.37,65.8,0.0,2018
2018-9-22,88.1,66.05,0.0,2018
2018-9-23,82.48,66.79,0.0,2018
2018-9-24,77.26,64.51,0.0,2018
2018-9-25,76.56,63.88,0.0,2018
2018-9-26,84.54,63.23,0.0,2018
2018-9-27,86.86,65.35,0.0,2018
2018-9-28,81.9,65.94,0.0,2018
2018-9-29,79.94,65.66,0.0,2018
2018-9-30,85.34,63.13,0.0,2018
2018-10-1,89.65,68.84,0.0,2018
2018-10-2,78.72,68.72,0.0,2018
2018-10-3,74.9,67.53,0.0645,2018
2018-10-4,75.69,63.86,0.057,2018
2018-10-5,76.69,63.64,0.0,2018
2018-10-6,73.09,63.82,0.0,2018
2018-10-7,75.09,62.58,0.0,2018
2018-10-8,75.52,61.9,0.0,2018
2018-10-9,74.97,62.82,0.0,2018
2018-10-10,72.63,61.27,0.0,2018
2018-10-11,73.79,59.8,0.0,2018
2018-10-12,81.25,61.27,0.3065,2018
2018-10-13,67.84,63.01,0.3395,2018
2018-10-14,71.87,62.04,0.0,2018
2018-10-15,79.21,62.95,0.0,2018
2018-10-16,82.47,58.78,0.0,2018
2018-10-17,81.73,60.53,0.0,2018
2018-10-18,85.12,61.9,0.0,2018
2018-10-19,88.0,65.99,0.0,2018
2018-10-20,88.1,66.08,0.0,2018
2018-10-21,80.27,63.87,0.0,2018
2018-10-22,76.71,62.38,0.0,2018
2018-10-23,77.36,62.36,0.0,2018
2018-10-24,79.28,62.37,0.0,2018
2018-10-25,79.67,63.71,0.0,2018
2018-10-26,88.66,63.86,0.0,2018
2018-10-27,86.92,64.07,0.0,2018
2018-10-28,82.44,61.56,0.0,2018
2018-10-29,76.11,61.29,0.0,2018
2018-10-30,75.13,61.3,0.0,2018
2018-10-31,79.83,60.58,0.0,2018
2018-11-1,83.11,61.33,0.0,2018
2018-11-2,88.41,64.75,0.0,2018
2018-11-3,87.27,64.34,0.0,2018
2018-11-4,83.86,64.87,0.0,2018
2018-11-5,76.01,61.19,0.0,2018
2018-11-6,75.34,62.7,0.0,2018
2018-11-7,71.82,60.67,0.0,2018
2018-11-8,76.14,58.41,0.0,2018
2018-11-9,79.99,61.01,0.0,2018
2018-11-10,77.61,56.12,0.0,2018
2018-11-11,76.21,52.06,0.0,2018
2018-11-12,76.47,55.19,0.0,2018
2018-11-13,74.56,56.21,0.0,2018
2018-11-14,78.95,61.53,0.0,2018
2018-11-15,79.97,57.35,0.0,2018
2018-11-16,75.19,56.69,0.0,2018
2018-11-17,71.44,56.59,0.0,2018
2018-11-18,74.67,55.67,0.0,2018
2018-11-19,72.39,56.75,0.0,2018
2018-11-20,72.81,55.0,0.0,2018
2018-11-21,69.76,54.09,0.04,2018
2018-11-22,67.05,56.73,0.5545,2018
2018-11-23,68.58,54.12,0.0,2018
2018-11-24,69.01,55.71,0.0,2018
2018-11-25,74.7,55.83,0.0,2018
2018-11-26,76.95,59.31,0.0,2018
2018-11-27,75.06,58.8,0.0,2018
2018-11-28,67.31,54.49,0.0105,2018
2018-11-29,61.59,54.67,0.7765,2018
2018-11-30,65.19,52.69,0.012,2018
2018-12-1,63.83,50.21,0.0,2018
2018-12-2,63.08,51.38,0.0,2018
2018-12-3,66.86,50.41,0.0,2018
2018-12-4,69.79,53.13,0.0,2018
2018-12-5,57.68,51.8,0.1925,2018
2018-12-6,55.43,52.91,1.053,2018
2018-12-7,68.1,52.67,0.0085,2018
2018-12-8,70.7,52.67,0.0,2018
2018-12-9,70.57,55.33,0.0,2018
2018-12-10,66.81,57.51,0.0,2018
2018-12-11,69.34,53.59,0.0,2018
2018-12-12,66.04,52.84,0.0,2018
2018-12-13,76.02,52.52,0.0,2018
2018-12-14,67.05,57.9,0.0,2018
2018-12-15,73.62,53.01,0.0,2018
2018-12-16,71.11,51.66,0.0,2018
2018-12-17,64.95,55.24,0.0015,2018
2018-12-18,67.45,53.96,0.0,2018
2018-12-19,75.36,53.16,0.0,2018
2018-12-20,78.32,54.26,0.0,2018
2018-12-21,70.17,57.16,0.0,2018
2018-12-22,69.94,52.98,0.0,2018
2018-12-23,66.03,52.68,0.0,2018
2018-12-24,66.7,53.98,0.017,2018
2018-12-25,64.13,54.17,0.044000000000000004,2018
2018-12-26,65.43,49.44,0.0,2018
2018-12-27,62.71,49.58,0.0,2018
2018-12-28,59.48,48.88,0.0,2018
2018-12-29,61.63,43.24,0.0,2018
2018-12-30,63.63,46.17,0.0,2018
2018-12-31,60.8,48.3,0.0,2018
